priority_rank,priority_tier_number,priority_tier,cross_signature_consistency_score,pert_id,pert_iname,ATLAS_SIG_A_TOP150,ATLAS_SIG_B_TOP100,ATLAS_SIG_B_TOP150,n_signatures,n_negative,n_strong_negative,mean_tau,median_tau,minimum_tau,strong_negative_threshold,consensus_rank,A_TOP150_negative,A_TOP150_strong_negative,B_TOP100_negative,B_TOP100_strong_negative,B_TOP150_negative,B_TOP150_strong_negative,pubchem_cid,pubchem_title,molecular_formula,molecular_weight,canonical_smiles,isomeric_smiles,inchi,inchikey,pubchem_status,compound_classification,classification_reason,regulatory_status,regulatory_source,regulatory_verification_date,has_pubchem_identity,has_structure,multi_signature_negative,strong_cmap_support,downstream_status
903,3,Tier 3 — Partial reversal,2,BRD-K38305202,domperidone,-8.208561,9.202539,-12.029796,3,2,0,-3.678606,-8.208561,-12.029796,-90.000000,903,True,False,False,False,True,False,3151.000000,Domperidone,C22H24ClN5O2,425.9,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,"InChI=1S/C22H24ClN5O2/c23-15-6-7-20-18(14-15)25-22(30)28(20)16-8-12-26(13-9-16)10-3-11-27-19-5-2-1-4-17(19)24-21(27)29/h1-2,4-7,14,16H,3,8-13H2,(H,24,29)(H,25,30)",FGXWKSZFVQUSTL-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
904,3,Tier 3 — Partial reversal,2,BRD-K88849294,lobaric-acid,-10.111149,2.829169,-8.181967,3,2,0,-5.154649,-8.181967,-10.111149,-90.000000,904,True,False,False,False,True,False,73157.000000,Lobaric Acid,C25H28O8,456.5,CCCCCC1=C(C(=CC2=C1OC3=CC(=CC(=C3C(=O)O2)C(=O)CCCC)OC)O)C(=O)O,CCCCCC1=C(C(=CC2=C1OC3=CC(=CC(=C3C(=O)O2)C(=O)CCCC)OC)O)C(=O)O,"InChI=1S/C25H28O8/c1-4-6-8-9-15-21(24(28)29)18(27)13-20-23(15)32-19-12-14(31-3)11-16(17(26)10-7-5-2)22(19)25(30)33-20/h11-13,27H,4-10H2,1-3H3,(H,28,29)",JHEWMLHQNRHTQX-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
905,3,Tier 3 — Partial reversal,2,BRD-K72166146,dihydroergotamine,2.164634,-8.139535,-10.059464,3,2,0,-5.344788,-8.139535,-10.059464,-90.000000,905,False,False,True,False,True,False,10531.000000,Dihydroergotamine,C33H37N5O5,583.7,CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C,C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@@H]5C[C@H]6[C@@H](CC7=CNC8=CC=CC6=C78)N(C5)C,"InChI=1S/C33H37N5O5/c1-32(35-29(39)21-15-23-22-10-6-11-24-28(22)20(17-34-24)16-25(23)36(2)18-21)31(41)38-26(14-19-8-4-3-5-9-19)30(40)37-13-7-12-27(37)33(38,42)43-32/h3-6,8-11,17,21,23,25-27,34,42H,7,12-16,18H2,1-2H3,(H,35,39)/t21-,23-,25-,26+,27+,32-,33+/m1/s1",LUZRJRNZXALNLM-JGRZULCMSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
906,3,Tier 3 — Partial reversal,2,BRD-K08589866,linsitinib,0.000000,-8.067348,-39.342590,3,2,0,-15.803313,-8.067348,-39.342590,-90.000000,906,False,False,True,False,True,False,11640390.000000,Osi-906,C26H23N5O,421.5,CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O,CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O,"InChI=1S/C26H23N5O/c1-26(32)14-19(15-26)25-30-22(23-24(27)28-11-12-31(23)25)18-8-7-17-9-10-20(29-21(17)13-18)16-5-3-2-4-6-16/h2-13,19,32H,14-15H2,1H3,(H2,27,28)",PKCDDUHJAFVJJB-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
907,3,Tier 3 — Partial reversal,2,BRD-K31283835,tofacitinib,4.545454,-7.964104,-14.974871,3,2,0,-6.131173,-7.964104,-14.974871,-90.000000,907,False,False,True,False,True,False,9926791.000000,Tofacitinib,C16H20N6O,312.37,CC1CCN(CC1N(C)C2=NC=NC3=C2C=CN3)C(=O)CC#N,C[C@@H]1CCN(C[C@@H]1N(C)C2=NC=NC3=C2C=CN3)C(=O)CC#N,"InChI=1S/C16H20N6O/c1-11-5-8-22(14(23)3-6-17)9-13(11)21(2)16-12-4-7-18-15(12)19-10-20-16/h4,7,10-11,13H,3,5,8-9H2,1-2H3,(H,18,19,20)/t11-,13+/m1/s1",UJLAWZDWDVHWOW-YPMHNXCESA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
908,3,Tier 3 — Partial reversal,2,BRD-K81376179,TCS-359,0.000000,-7.917778,-9.784957,3,2,0,-5.900912,-7.917778,-9.784957,-90.000000,908,False,False,True,False,True,False,1048845.000000,Flt-3 inhibitor,C18H20N2O4S,360.4,COC1=C(C=C(C=C1)C(=O)NC2=C(C3=C(S2)CCCC3)C(=O)N)OC,COC1=C(C=C(C=C1)C(=O)NC2=C(C3=C(S2)CCCC3)C(=O)N)OC,"InChI=1S/C18H20N2O4S/c1-23-12-8-7-10(9-13(12)24-2)17(22)20-18-15(16(19)21)11-5-3-4-6-14(11)25-18/h7-9H,3-6H2,1-2H3,(H2,19,21)(H,20,22)",FSPQCTGGIANIJZ-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
909,3,Tier 3 — Partial reversal,2,BRD-A93424738,dexamethasone-acetate,17.492280,-7.840644,-28.511934,3,2,0,-6.286766,-7.840644,-28.511934,-90.000000,909,False,False,True,False,True,False,236702.000000,Dexamethasone Acetate,C24H31FO6,434.5,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)O)C)O)F)C,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C)O)C)O)F)C,"InChI=1S/C24H31FO6/c1-13-9-18-17-6-5-15-10-16(27)7-8-21(15,3)23(17,25)19(28)11-22(18,4)24(13,30)20(29)12-31-14(2)26/h7-8,10,13,17-19,28,30H,5-6,9,11-12H2,1-4H3/t13-,17+,18+,19+,21+,22+,23+,24+/m1/s1",AKUJBENLRBOFTD-RPRRAYFGSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
910,3,Tier 3 — Partial reversal,2,BRD-A96897502,U-74389F,0.000000,-7.802525,-12.172730,3,2,0,-6.658418,-7.802525,-12.172730,-90.000000,910,False,False,True,False,True,False,104933.000000,Desmethyl tirilazad,C38H54N6O5S,706.9,CC12CC=C3C(C1CCC2C(=O)CN4CCN(CC4)C5=NC(=NC(=C5)N6CCCC6)N7CCCC7)CCC8=CC(=O)C=CC83C.CS(=O)(=O)O,C[C@]12CC=C3[C@H]([C@@H]1CC[C@@H]2C(=O)CN4CCN(CC4)C5=NC(=NC(=C5)N6CCCC6)N7CCCC7)CCC8=CC(=O)C=C[C@@]83C.CS(=O)(=O)O,"InChI=1S/C37H50N6O2.CH4O3S/c1-36-13-11-27(44)23-26(36)7-8-28-29-9-10-31(37(29,2)14-12-30(28)36)32(45)25-40-19-21-42(22-20-40)34-24-33(41-15-3-4-16-41)38-35(39-34)43-17-5-6-18-43;1-5(2,3)4/h11-13,23-24,28-29,31H,3-10,14-22,25H2,1-2H3;1H3,(H,2,3,4)/t28-,29-,31+,36-,37-;/m0./s1",QZGBZPCDCMUFCW-FRVIMOPGSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
911,3,Tier 3 — Partial reversal,2,BRD-A55962179,omeprazole,0.458069,-13.573585,-7.751406,3,2,0,-6.955641,-7.751406,-13.573585,-90.000000,911,False,False,True,False,True,False,4594.000000,Omeprazole,C17H19N3O3S,345.4,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,"InChI=1S/C17H19N3O3S/c1-10-8-18-15(11(2)16(10)23-4)9-24(21)17-19-13-6-5-12(22-3)7-14(13)20-17/h5-8H,9H2,1-4H3,(H,19,20)",SUBDBMMJDZJVOS-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
912,3,Tier 3 — Partial reversal,2,BRD-K80348542,cephaeline,-9.126145,-7.716702,0.000000,3,2,0,-5.614282,-7.716702,-9.126145,-90.000000,912,True,False,True,False,False,False,442195.000000,Cephaeline,C28H38N2O4,466.6,CCC1CN2CCC3=CC(=C(C=C3C2CC1CC4C5=CC(=C(C=C5CCN4)O)OC)OC)OC,CC[C@H]1CN2CCC3=CC(=C(C=C3[C@@H]2C[C@@H]1C[C@@H]4C5=CC(=C(C=C5CCN4)O)OC)OC)OC,"InChI=1S/C28H38N2O4/c1-5-17-16-30-9-7-19-13-27(33-3)28(34-4)15-22(19)24(30)11-20(17)10-23-21-14-26(32-2)25(31)12-18(21)6-8-29-23/h12-15,17,20,23-24,29,31H,5-11,16H2,1-4H3/t17-,20-,23+,24-/m0/s1",DTGZHCFJNDAHEN-OZEXIGSWSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
913,3,Tier 3 — Partial reversal,2,BRD-K99621550,tubocurarine,0.000000,-12.620192,-7.710251,3,2,0,-6.776814,-7.710251,-12.620192,-90.000000,913,False,False,True,False,True,False,6000.000000,Tubocurarine,C37H41N2O6+,609.7,CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC(=C(C=C7)O)O3)[N+](CCC6=CC(=C5O)OC)(C)C)OC,CN1CCC2=CC(=C3C=C2[C@@H]1CC4=CC=C(C=C4)OC5=C6[C@@H](CC7=CC(=C(C=C7)O)O3)[N+](CCC6=CC(=C5O)OC)(C)C)OC,"InChI=1S/C37H40N2O6/c1-38-14-12-24-19-32(42-4)33-21-27(24)28(38)16-22-6-9-26(10-7-22)44-37-35-25(20-34(43-5)36(37)41)13-15-39(2,3)29(35)17-23-8-11-30(40)31(18-23)45-33/h6-11,18-21,28-29H,12-17H2,1-5H3,(H-,40,41)/p+1/t28-,29+/m0/s1",JFJZZMVDLULRGK-URLMMPGGSA-O,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
915,3,Tier 3 — Partial reversal,2,BRD-K95785537,PP-2,0.000000,-11.604197,-7.701603,3,2,0,-6.435267,-7.701603,-11.604197,-90.000000,915,False,False,True,False,True,False,4878.000000,"3-(4-Chlorophenyl)-1-(1,1-dimethylethyl)-1H-pyrazolo(3,4-d)pyrimidin-4-amine",C15H16ClN5,301.77,CC(C)(C)N1C2=NC=NC(=C2C(=N1)C3=CC=C(C=C3)Cl)N,CC(C)(C)N1C2=NC=NC(=C2C(=N1)C3=CC=C(C=C3)Cl)N,"InChI=1S/C15H16ClN5/c1-15(2,3)21-14-11(13(17)18-8-19-14)12(20-21)9-4-6-10(16)7-5-9/h4-8H,1-3H3,(H2,17,18,19)",PBBRWFOVCUAONR-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
916,3,Tier 3 — Partial reversal,2,BRD-A36267905,buphenine,3.453136,-87.350250,-7.681466,3,2,0,-30.526193,-7.681466,-87.350250,-90.000000,916,False,False,True,False,True,False,4567.000000,Nylidrin,C19H25NO2,299.4,CC(CCC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O,CC(CCC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O,"InChI=1S/C19H25NO2/c1-14(8-9-16-6-4-3-5-7-16)20-15(2)19(22)17-10-12-18(21)13-11-17/h3-7,10-15,19-22H,8-9H2,1-2H3",PTGXAUBQBSGPKF-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
917,3,Tier 3 — Partial reversal,2,BRD-K73838513,cinacalcet,0.000000,-12.868229,-7.628411,3,2,0,-6.832213,-7.628411,-12.868229,-90.000000,917,False,False,True,False,True,False,156419.000000,Cinacalcet,C22H22F3N,357.4,CC(C1=CC=CC2=CC=CC=C21)NCCCC3=CC(=CC=C3)C(F)(F)F,C[C@H](C1=CC=CC2=CC=CC=C21)NCCCC3=CC(=CC=C3)C(F)(F)F,"InChI=1S/C22H22F3N/c1-16(20-13-5-10-18-9-2-3-12-21(18)20)26-14-6-8-17-7-4-11-19(15-17)22(23,24)25/h2-5,7,9-13,15-16,26H,6,8,14H2,1H3/t16-/m1/s1",VDHAWDNDOKGFTD-MRXNPFEDSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
919,3,Tier 3 — Partial reversal,2,BRD-K69556541,ryanodine,0.000000,-21.665180,-7.555829,3,2,0,-9.740336,-7.555829,-21.665180,-90.000000,919,False,False,True,False,True,False,11317883.000000,Ryanodine,C25H35NO9,493.5,CC1CCC2(C3(CC4(C5(C(C(C3(C5(C2(C1O)O4)O)O)OC(=O)C6=CC=CN6)(C(C)C)O)C)O)C)O,C[C@H]1CC[C@@]2([C@@]3(C[C@]4([C@@]5([C@]([C@H]([C@@]3([C@]5([C@]2([C@@H]1O)O4)O)O)OC(=O)C6=CC=CN6)(C(C)C)O)C)O)C)O,"InChI=1S/C25H35NO9/c1-12(2)22(31)17(34-16(28)14-7-6-10-26-14)23(32)18(4)11-21(30)19(22,5)25(23,33)24(35-21)15(27)13(3)8-9-20(18,24)29/h6-7,10,12-13,15,17,26-27,29-33H,8-9,11H2,1-5H3/t13-,15+,17+,18-,19+,20-,21-,22+,23+,24+,25+/m0/s1",JJSYXNQGLHBRRK-SFEDZAPPSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
920,3,Tier 3 — Partial reversal,2,BRD-A37776212,ICI-204448,0.000000,-7.499596,-21.284191,3,2,0,-9.594596,-7.499596,-21.284191,-90.000000,920,False,False,True,False,True,False,129407.000000,"2-(3-(1-((2-(3,4-Dichlorophenyl)acetyl)methylamino)-2-(1-pyrrolidinyl)ethyl)phenoxy)acetic acid hydrochloride (1:1)",C23H27Cl3N2O4,501.8,CN(C(CN1CCCC1)C2=CC(=CC=C2)OCC(=O)O)C(=O)CC3=CC(=C(C=C3)Cl)Cl.Cl,CN(C(CN1CCCC1)C2=CC(=CC=C2)OCC(=O)O)C(=O)CC3=CC(=C(C=C3)Cl)Cl.Cl,"InChI=1S/C23H26Cl2N2O4.ClH/c1-26(22(28)12-16-7-8-19(24)20(25)11-16)21(14-27-9-2-3-10-27)17-5-4-6-18(13-17)31-15-23(29)30;/h4-8,11,13,21H,2-3,9-10,12,14-15H2,1H3,(H,29,30);1H",FNDGLVOYAQNQPE-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
921,3,Tier 3 — Partial reversal,2,BRD-K55454768,TAS-301,0.000000,-15.746198,-7.427317,3,2,0,-7.724505,-7.427317,-15.746198,-90.000000,921,False,False,True,False,True,False,9885087.000000,Tas-301,C23H19NO3,357.4,COC1=CC=C(C=C1)C(=C2C3=CC=CC=C3NC2=O)C4=CC=C(C=C4)OC,COC1=CC=C(C=C1)C(=C2C3=CC=CC=C3NC2=O)C4=CC=C(C=C4)OC,"InChI=1S/C23H19NO3/c1-26-17-11-7-15(8-12-17)21(16-9-13-18(27-2)14-10-16)22-19-5-3-4-6-20(19)24-23(22)25/h3-14H,1-2H3,(H,24,25)",KUEYYIJXBRWZIB-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
922,3,Tier 3 — Partial reversal,2,BRD-K97118047,"4,5,6,7-tetrabromobenzotriazole",-7.352210,11.363092,-20.266400,3,2,0,-5.418506,-7.352210,-20.266400,-90.000000,922,True,False,False,False,True,False,1694.000000,"4,5,6,7-Tetrabromobenzotriazole",C6HBr4N3,434.71,C1(=C(C2=NNN=C2C(=C1Br)Br)Br)Br,C1(=C(C2=NNN=C2C(=C1Br)Br)Br)Br,"InChI=1S/C6HBr4N3/c7-1-2(8)4(10)6-5(3(1)9)11-13-12-6/h(H,11,12,13)",OMZYUVOATZSGJY-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
923,3,Tier 3 — Partial reversal,2,BRD-K83023055,GR-135531,0.000000,-15.657171,-7.351453,3,2,0,-7.669541,-7.351453,-15.657171,-90.000000,923,False,False,True,False,True,False,4284525.000000,5-Methoxycarbonylamino-N-acetyltryptamine,C14H17N3O3,275.30,CC(=O)NCCC1=CNC2=C1C=C(C=C2)NC(=O)OC,CC(=O)NCCC1=CNC2=C1C=C(C=C2)NC(=O)OC,"InChI=1S/C14H17N3O3/c1-9(18)15-6-5-10-8-16-13-4-3-11(7-12(10)13)17-14(19)20-2/h3-4,7-8,16H,5-6H2,1-2H3,(H,15,18)(H,17,19)",MPZVHKLZCUEJFO-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
924,3,Tier 3 — Partial reversal,2,BRD-K01902415,pirinixic-acid,1.409443,-7.326778,-10.330202,3,2,0,-5.415846,-7.326778,-10.330202,-90.000000,924,False,False,True,False,True,False,5694.000000,Pirinixic Acid,C14H14ClN3O2S,323.8,CC1=C(C(=CC=C1)NC2=CC(=NC(=N2)SCC(=O)O)Cl)C,CC1=C(C(=CC=C1)NC2=CC(=NC(=N2)SCC(=O)O)Cl)C,"InChI=1S/C14H14ClN3O2S/c1-8-4-3-5-10(9(8)2)16-12-6-11(15)17-14(18-12)21-7-13(19)20/h3-6H,7H2,1-2H3,(H,19,20)(H,16,17,18)",SZRPDCCEHVWOJX-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
925,3,Tier 3 — Partial reversal,2,BRD-A49148672,galantamine,-45.564526,14.867039,-7.306522,3,2,0,-12.668003,-7.306522,-45.564526,-90.000000,925,True,False,False,False,True,False,9651.000000,(-)-Galantamine,C17H21NO3,287.35,CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O,CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O,"InChI=1S/C17H21NO3/c1-18-8-7-17-6-5-12(19)9-14(17)21-16-13(20-2)4-3-11(10-18)15(16)17/h3-6,12,14,19H,7-10H2,1-2H3/t12-,14-,17-/m0/s1",ASUTZQLVASHGKV-JDFRZJQESA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
926,3,Tier 3 — Partial reversal,2,BRD-A66559694,naltrexone,0.000000,-7.209303,-53.845300,3,2,0,-20.351534,-7.209303,-53.845300,-90.000000,926,False,False,True,False,True,False,5360515.000000,Naltrexone,C20H23NO4,341.4,C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O,C1CC1CN2CC[C@]34[C@@H]5C(=O)CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O,"InChI=1S/C20H23NO4/c22-13-4-3-12-9-15-20(24)6-5-14(23)18-19(20,16(12)17(13)25-18)7-8-21(15)10-11-1-2-11/h3-4,11,15,18,22,24H,1-2,5-10H2/t15-,18+,19+,20-/m1/s1",DQCKKXVULJGBQN-XFWGSAIBSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
927,3,Tier 3 — Partial reversal,2,BRD-K35240538,methylprednisolone,-8.862278,14.321532,-7.189413,3,2,0,-0.576720,-7.189413,-8.862278,-90.000000,927,True,False,False,False,True,False,6741.000000,Methylprednisolone,C22H30O5,374.5,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,"InChI=1S/C22H30O5/c1-12-8-14-15-5-7-22(27,18(26)11-23)21(15,3)10-17(25)19(14)20(2)6-4-13(24)9-16(12)20/h4,6,9,12,14-15,17,19,23,25,27H,5,7-8,10-11H2,1-3H3/t12-,14-,15-,17-,19+,20-,21-,22-/m0/s1",VHRSUDSXCMQTMA-PJHHCJLFSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
928,3,Tier 3 — Partial reversal,2,BRD-K04923131,GSK-3-inhibitor-IX,30.897125,-7.152572,-73.118454,3,2,0,-16.457967,-7.152572,-73.118454,-90.000000,928,False,False,True,False,True,False,448949.000000,6-Bromoindirubin-3'-oxime,C16H10BrN3O2,356.17,C1=CC=C2C(=C1)C(=C(N2)C3=C(NC4=C3C=CC(=C4)Br)O)N=O,C1=CC=C2C(=C1)C(=C(N2)C3=C(NC4=C3C=CC(=C4)Br)O)N=O,"InChI=1S/C16H10BrN3O2/c17-8-5-6-9-12(7-8)19-16(21)13(9)15-14(20-22)10-3-1-2-4-11(10)18-15/h1-7,18-19,21H",SAQUSDSPQYQNBG-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
930,3,Tier 3 — Partial reversal,2,BRD-K88172511,naltrexone,0.028894,-9.665401,-7.020775,3,2,0,-5.552427,-7.020775,-9.665401,-90.000000,930,False,False,True,False,True,False,5360515.000000,Naltrexone,C20H23NO4,341.4,C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O,C1CC1CN2CC[C@]34[C@@H]5C(=O)CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O,"InChI=1S/C20H23NO4/c22-13-4-3-12-9-15-20(24)6-5-14(23)18-19(20,16(12)17(13)25-18)7-8-21(15)10-11-1-2-11/h3-4,11,15,18,22,24H,1-2,5-10H2/t15-,18+,19+,20-/m1/s1",DQCKKXVULJGBQN-XFWGSAIBSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
931,3,Tier 3 — Partial reversal,2,BRD-K22631935,neurodazine,0.000000,-7.011980,-45.818382,3,2,0,-17.610121,-7.011980,-45.818382,-90.000000,931,False,False,True,False,True,False,16112820.000000,Neurodazine,C27H21ClN2O3,456.9,COC1=CC=C(C=C1)C2=C(N=C(N2)C3=CC=C(O3)C4=CC(=CC=C4)Cl)C5=CC=C(C=C5)OC,COC1=CC=C(C=C1)C2=C(N=C(N2)C3=CC=C(O3)C4=CC(=CC=C4)Cl)C5=CC=C(C=C5)OC,"InChI=1S/C27H21ClN2O3/c1-31-21-10-6-17(7-11-21)25-26(18-8-12-22(32-2)13-9-18)30-27(29-25)24-15-14-23(33-24)19-4-3-5-20(28)16-19/h3-16H,1-2H3,(H,29,30)",FEEOFPAEDSMOTO-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
932,3,Tier 3 — Partial reversal,2,BRD-K04993501,cefixime,2.466526,-6.963440,-9.121727,3,2,0,-4.539547,-6.963440,-9.121727,-90.000000,932,False,False,True,False,True,False,5362065.000000,Cefixime,C16H15N5O7S2,453.5,C=CC1=C(N2C(C(C2=O)NC(=O)C(=NOCC(=O)O)C3=CSC(=N3)N)SC1)C(=O)O,C=CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OCC(=O)O)/C3=CSC(=N3)N)SC1)C(=O)O,"InChI=1S/C16H15N5O7S2/c1-2-6-4-29-14-10(13(25)21(14)11(6)15(26)27)19-12(24)9(20-28-3-8(22)23)7-5-30-16(17)18-7/h2,5,10,14H,1,3-4H2,(H2,17,18)(H,19,24)(H,22,23)(H,26,27)/b20-9-/t10-,14-/m1/s1",OKBVVJOGVLARMR-QSWIMTSFSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
933,3,Tier 3 — Partial reversal,2,BRD-A13188892,doxazosin,0.000000,-6.941491,-18.230370,3,2,0,-8.390620,-6.941491,-18.230370,-90.000000,933,False,False,True,False,True,False,3157.000000,Doxazosin,C23H25N5O5,451.5,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,"InChI=1S/C23H25N5O5/c1-30-18-11-14-15(12-19(18)31-2)25-23(26-21(14)24)28-9-7-27(8-10-28)22(29)20-13-32-16-5-3-4-6-17(16)33-20/h3-6,11-12,20H,7-10,13H2,1-2H3,(H2,24,25,26)",RUZYUOTYCVRMRZ-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
